iter	Logloss
564	0.02423300351
565	0.02416777075
566	0.02413310335
567	0.02410354907
568	0.02405489972
569	0.02400486099
570	0.02395659206
571	0.02393398555
572	0.02389995855
573	0.02384890587
574	0.0237690651
575	0.02371607279
576	0.0236619389
577	0.02361700888
578	0.02357451694
579	0.02351349698
580	0.0234822691
581	0.02344062636
582	0.02337856993
583	0.02332754284
584	0.02327050966
585	0.02322671508
586	0.02315944139
587	0.02311398251
588	0.02305906274
589	0.02302247121
590	0.02297724374
591	0.02293075124
592	0.02285926736
593	0.02281655808
594	0.02277801354
595	0.02273819207
596	0.02266784598
597	0.02262407134
598	0.02256931299
599	0.02251351692
600	0.02244998301
601	0.02241711684
602	0.02235955911
603	0.02233772674
604	0.02229174282
605	0.02224899432
606	0.02221276902
607	0.02215738326
608	0.02211811969
609	0.02208067776
610	0.02202137582
611	0.02198377931
612	0.02192355908
613	0.02186968084
614	0.02185176813
615	0.02182051623
616	0.02176932657
617	0.02172910491
618	0.02167284458
619	0.02161824791
620	0.02157282104
621	0.02152659345
622	0.02146147404
623	0.0214394332
624	0.02138919629
625	0.02133766521
626	0.02131610698
627	0.02127415959
628	0.02121285546
629	0.0211503782
630	0.02109585159
631	0.02105166487
632	0.02099692204
633	0.0209570052
634	0.02089187691
635	0.02085404138
636	0.02082039188
637	0.02078914748
638	0.0207446459
639	0.02071775008
640	0.02064693237
641	0.02061974368
642	0.02059591187
643	0.02055771995
644	0.02051389748
645	0.02047003524
646	0.02040149768
647	0.0203769425
648	0.02033682737
649	0.02030730683
650	0.02027101968
651	0.02024219149
652	0.02020046878
653	0.02015656296
654	0.02012175189
655	0.02008028824
656	0.02004331922
657	0.02000642597
658	0.01994490488
659	0.01990221308
660	0.0198485594
661	0.01982506136
662	0.0197996439
663	0.01974338024
664	0.01971026752
665	0.01968570785
666	0.01964659065
667	0.01959006515
668	0.01956127478
669	0.01953010401
670	0.01948707661
671	0.01945353849
672	0.01939191171
673	0.01934446434
674	0.01929174607
675	0.01925936059
676	0.0192180816
677	0.01919050097
678	0.01915304144
679	0.01911357939
680	0.01907615808
681	0.01904178811
682	0.01899781714
683	0.01896445566
684	0.01893846324
685	0.01890412953
686	0.01884252052
687	0.01878970025
688	0.01875282037
689	0.01872530025
690	0.01869042714
691	0.01866591276
692	0.01863967323
693	0.01860263079
694	0.01857616656
695	0.01853509069
696	0.01849185843
697	0.01845005377
698	0.01840748292
699	0.01838202529
700	0.01835614441
701	0.01831881574
702	0.01828065408
703	0.01825453604
704	0.0182113425
705	0.0181875506
706	0.01815179578
707	0.01812677791
708	0.01805850654
709	0.01802975362
710	0.01798967672
711	0.01793598695
712	0.01787805452
713	0.0178437572
714	0.01782504282
715	0.01779058709
716	0.01775354275
717	0.01771248241
718	0.01767731014
719	0.01764360306
720	0.01762031025
721	0.01758856095
722	0.0175620196
723	0.01753583984
724	0.01750759702
725	0.01746830459
726	0.01743983598
727	0.01739616006
728	0.01737551368
729	0.01736160343
730	0.01732240652
731	0.01729493336
732	0.01727091615
733	0.01724966922
734	0.01722060081
735	0.017185758
736	0.01714775324
737	0.01710320186
738	0.01707017082
739	0.01703588683
740	0.01699250294
741	0.01697698622
742	0.01694036683
743	0.01691401423
744	0.01688213583
745	0.01684266342
746	0.01682555651
747	0.01678718497
748	0.01674577296
749	0.01671557487
750	0.01666862056
751	0.01664426699
752	0.01660125412
753	0.01656391289
754	0.01652273326
755	0.01649197743
756	0.01644812564
757	0.01642812968
758	0.01640602336
759	0.01637522115
760	0.01634222899
761	0.01631316601
762	0.0162973889
763	0.01624096935
764	0.01621954969
765	0.01619629053
766	0.01616106409
767	0.01613651475
768	0.01611109044
769	0.01607857884
770	0.01605718481
771	0.0160260618
772	0.01598011787
773	0.01594285853
774	0.01591344429
775	0.0158715615
776	0.01585159376
777	0.01583066691
778	0.01578871089
779	0.01576590437
780	0.01572985304
781	0.0156997311
782	0.01566566021
783	0.01563965078
784	0.01559668551
785	0.01556043928
786	0.01552061115
787	0.0155031089
788	0.01546822781
789	0.01544083753
790	0.01542446208
791	0.01539780166
792	0.01537888782
793	0.01533731191
794	0.01532163874
795	0.01530076578
796	0.01526607598
797	0.01523622681
798	0.01521592745
799	0.01518740323
800	0.01517335959
801	0.01515219341
802	0.01512094172
803	0.01509985123
804	0.01506205813
805	0.01503972056
806	0.01501055828
807	0.0149933759
808	0.01497418244
809	0.01494539055
810	0.01491712487
811	0.01487743057
812	0.01486252733
813	0.01484000789
814	0.01480178771
815	0.01477554843
816	0.01474514503
817	0.01472512643
818	0.01469094331
819	0.01466585581
820	0.01463341773
821	0.01461554354
822	0.01459259717
823	0.01456827608
824	0.01455153724
825	0.01452848502
826	0.01450604661
827	0.0144883177
828	0.01446419335
829	0.01444610589
830	0.01441888712
831	0.01440458716
832	0.01438393369
833	0.01435720945
834	0.01433909876
835	0.01429495251
836	0.01427189255
837	0.01426116017
838	0.01423976355
839	0.01420862525
840	0.0141775194
841	0.01414688933
842	0.0141364396
843	0.01411302426
844	0.01408980778
845	0.0140693428
846	0.01405113916
847	0.01404348656
848	0.01401975962
849	0.0140062838
850	0.01399030434
851	0.01396345049
852	0.01394487389
853	0.01391956736
854	0.01388695558
855	0.01384584741
856	0.01382593336
857	0.01380611143
858	0.01378237686
859	0.01375990184
860	0.01372846446
861	0.01370671769
862	0.01369129406
863	0.01366533019
864	0.01363348713
865	0.01360178376
866	0.01358358876
867	0.0135636634
868	0.01353537894
869	0.0135156111
870	0.01348347952
871	0.01346423986
872	0.01344078198
873	0.01340432218
874	0.0133880395
875	0.01337727603
876	0.01334581481
877	0.0133259441
878	0.01330113419
879	0.01328632833
880	0.01325324907
881	0.0132344748
882	0.01321972826
883	0.01317890326
884	0.01317032617
885	0.01315253182
886	0.01313479178
887	0.0131277012
888	0.01310333478
889	0.01308235768
890	0.01306387719
891	0.01303286066
892	0.0130080724
893	0.0129750767
894	0.01296099771
895	0.0129276761
896	0.01289952001
897	0.01287726115
898	0.01286358065
899	0.01284397662
900	0.0128244336
901	0.01279850736
902	0.01278166874
903	0.01276262702
904	0.01273081674
905	0.0127151643
906	0.01269470035
907	0.01266238095
908	0.0126433477
909	0.01261548028
910	0.01258956399
911	0.01256491851
912	0.01253480235
913	0.01251153392
914	0.01249551583
915	0.01247035903
916	0.01244824617
917	0.01242157222
918	0.01240086107
919	0.0123732043
920	0.01235730444
921	0.01233316175
922	0.01232021015
923	0.01229443655
924	0.01226314036
925	0.01224355635
926	0.01221306259
927	0.01220238267
928	0.01217873725
929	0.01216197464
930	0.01213950813
931	0.0121237699
932	0.01211378307
933	0.01209614466
934	0.01207049175
935	0.01205333976
936	0.01203677665
937	0.01201708186
938	0.01200731208
939	0.01198764628
940	0.01197383372
941	0.01194534561
942	0.01192459216
943	0.01190418882
944	0.01187757391
945	0.01185882344
946	0.01184033814
947	0.01182140698
948	0.01180786094
949	0.01179068296
950	0.01177270317
951	0.01176043311
952	0.01174812335
953	0.01172555356
954	0.01169718538
955	0.01167818128
956	0.01165889085
957	0.01165063798
958	0.01162567449
959	0.01160482538
960	0.01157465809
961	0.01155195868
962	0.01153427014
963	0.0115135713
964	0.01149084701
965	0.01146942799
966	0.01145714286
967	0.01143024258
968	0.01141220687
969	0.01138523358
970	0.01136640793
971	0.01134392652
972	0.01133477872
973	0.01131048615
974	0.01128788976
975	0.01126344945
976	0.01124215804
977	0.01122236977
978	0.01120545006
979	0.01117606715
980	0.01115386653
981	0.01114023842
982	0.01111835768
983	0.0111080677
984	0.01109664353
985	0.01108552115
986	0.01106103709
987	0.01103341952
988	0.01101958452
989	0.01101045731
990	0.0109954849
991	0.01098642415
992	0.01097313372
993	0.01096092275
994	0.01093963239
995	0.01092531747
996	0.01091128363
997	0.01089849978
998	0.01088536205
999	0.01087135848
